Artichoke ,143,151,121,76,19.86754967,59.21568627,53.33333333,green,medium
Dark sea green ,143,188,143,120,23.93617021,73.7254902,64.90196078,green,medium
Eton blue ,150,200,162,134.4,25,78.43137255,68.62745098,green,medium
Citron ,158,169,31,64.7826087,81.65680473,66.2745098,39.21568627,green,medium
Cambridge Blue ,163,193,173,140,15.54404145,75.68627451,69.80392157,green,medium
Laurel green ,169,186,157,95.17241379,15.59139785,72.94117647,67.25490196,green,medium
Dark khaki ,189,183,107,55.6097561,43.38624339,74.11764706,58.03921569,green,medium
Aquamarine ,127,255,212,159.84375,50.19607843,100,74.90196078,green,light
Light green ,144,238,144,120,39.49579832,93.33333333,74.90196078,green,light
Pale robin egg blue ,150,222,209,169.1666667,32.43243243,87.05882353,72.94117647,green,light
Pale green ,152,251,152,120,39.44223108,98.43137255,79.01960784,green,light
Mint green ,152,255,152,120,40.39215686,100,79.80392157,green,light
Teal deer ,153,230,179,140.2597403,33.47826087,90.19607843,75.09803922,green,light
Turquoise green ,160,214,180,142.2222222,25.23364486,83.92156863,73.33333333,green,light
Granny Smith Apple ,168,228,160,112.9411765,29.8245614,89.41176471,76.07843137,green,light
Magic mint ,170,240,209,153.4285714,29.16666667,94.11764706,80.39215686,green,light
Celadon ,172,225,175,123.3962264,23.55555556,88.23529412,77.84313725,green,light
Light moss green ,173,200,173,120,13.5,78.43137255,73.1372549,green,light
Aero blue ,201,255,229,151.1111111,21.17647059,100,89.41176471,green,light
Tea green ,208,240,192,100,20,94.11764706,84.70588235,green,light
Castleton green ,0,86,63,163.9534884,100,33.7254902,16.8627451,green,dark
DarkGreen ,0,100,0,120,100,39.21568627,19.60784314,green,dark
Pakistan green ,0,102,0,120,100,40,20,green,dark
Bottle green ,0,106,78,164.1509434,100,41.56862745,20.78431373,green,dark
Cadmium green ,0,107,60,153.6448598,100,41.96078431,20.98039216,green,dark
Dartmouth green ,0,112,60,152.1428571,100,43.92156863,21.96078431,green,dark
Tropical rain forest ,0,117,94,168.2051282,100,45.88235294,22.94117647,green,dark
Spanish viridian ,0,127,92,163.4645669,100,49.80392157,24.90196078,green,dark
Generic viridian ,0,127,102,168.1889764,100,49.80392157,24.90196078,green,dark
Pine green ,1,121,111,175,99.17355372,47.45098039,23.92156863,green,dark
North Texas Green ,5,144,51,139.8561151,96.52777778,56.47058824,29.21568627,green,dark
La Salle Green ,8,120,48,141.4285714,93.33333333,47.05882353,25.09803922,green,dark
Dark spring green ,23,114,69,150.3296703,79.8245614,44.70588235,26.8627451,green,dark
Lincoln green ,25,89,5,105.7142857,94.38202247,34.90196078,18.43137255,green,dark
Brunswick green ,27,77,62,162,64.93506494,30.19607843,20.39215686,green,dark
Cal Poly green ,30,77,43,136.5957447,61.03896104,30.19607843,20.98039216,green,dark
Sea green ,46,139,87,146.4516129,66.90647482,54.50980392,36.2745098,green,dark
Mughal green ,48,96,48,120,50,37.64705882,28.23529412,green,dark
Myrtle green ,49,120,115,175.7746479,59.16666667,47.05882353,33.1372549,green,dark
Deep moss green ,53,94,59,128.7804878,43.61702128,36.8627451,28.82352941,green,dark
Amazon ,59,122,87,146.6666667,51.63934426,47.84313725,35.49019608,green,dark
Viridian ,64,130,109,160.9090909,50.76923077,50.98039216,38.03921569,green,dark
Hooker's green ,73,121,107,162.5,39.66942149,47.45098039,38.03921569,green,dark
Army green ,75,83,32,69.41176471,61.44578313,32.54901961,22.54901961,green,dark
Bronze Yellow ,115,112,0,58.43478261,100,45.09803922,22.54901961,green,dark
Heart Gold ,128,128,0,60,100,50.19607843,25.09803922,green,dark
Old moss green ,134,126,54,54,59.70149254,52.54901961,36.8627451,green,dark
Old burgundy1 ,67,48,46,5.714285714,31.34328358,26.2745098,22.15686275,magenta,very dark
Old burgundy2 ,91,50,86,307.3170732,45.05494505,35.68627451,27.64705882,magenta,very dark
Old burgundy3 ,93,57,84,315,38.70967742,36.47058824,29.41176471,magenta,very dark
Old burgundy4 ,97,64,81,329.0909091,34.02061856,38.03921569,31.56862745,magenta,very dark
Old burgundy5 ,102,66,77,341.6666667,35.29411765,40,32.94117647,magenta,very dark
Old burgundy6 ,104,40,96,307.5,61.53846154,40.78431373,28.23529412,magenta,very dark
Old burgundy7 ,112,41,99,310.9859155,63.39285714,43.92156863,30,magenta,very dark
Old burgundy8 ,141,78,133,307.6190476,44.68085106,55.29411765,42.94117647,magenta,medium
Old burgundy9 ,142,69,133,307.3972603,51.4084507,55.68627451,41.37254902,magenta,medium
Old burgundy10 ,145,92,131,315.8490566,36.55172414,56.8627451,46.47058824,magenta,medium
Old burgundy11 ,145,95,109,343.2,34.48275862,56.8627451,47.05882353,magenta,medium
Old burgundy12 ,176,48,96,337.5,72.72727273,69.01960784,43.92156863,magenta,medium
Old burgundy13 ,179,68,108,338.3783784,62.01117318,70.19607843,48.43137255,magenta,medium
Old burgundy14 ,179,158,181,294.7826087,12.70718232,70.98039216,66.47058824,magenta,medium
Old burgundy15 ,180,131,149,337.9591837,27.22222222,70.58823529,60.98039216,magenta,medium
Old burgundy16 ,181,51,137,320.3076923,71.82320442,70.98039216,45.49019608,magenta,medium
Old burgundy17 ,183,104,162,315.9493671,43.16939891,71.76470588,56.2745098,magenta,medium
Old burgundy18 ,183,132,167,318.8235294,27.86885246,71.76470588,61.76470588,magenta,medium
Old burgundy19 ,187,51,133,323.8235294,72.72727273,73.33333333,46.66666667,magenta,medium
Old burgundy20 ,189,51,164,310.8695652,73.01587302,74.11764706,47.05882353,magenta,medium
Old burgundy21 ,193,84,193,300,56.47668394,75.68627451,54.31372549,magenta,medium
Old burgundy22 ,197,75,140,328.0327869,61.92893401,77.25490196,53.33333333,magenta,medium
Medium violet-red ,199,21,133,322.247191,89.44723618,78.03921569,43.1372549,magenta,medium
Fuchsia rose ,199,67,117,337.2727273,66.33165829,78.03921569,52.15686275,magenta,medium
Magenta ,202,31,123,327.7192982,84.65346535,79.21568627,45.68627451,magenta,medium
Royal fuchsia ,202,44,146,321.2658228,78.21782178,79.21568627,48.23529412,magenta,medium
Pastel violet ,203,153,201,302.4,24.63054187,79.60784314,69.80392157,magenta,medium
Deep magenta ,204,0,204,300,100,80,40,magenta,medium
Telemagenta ,207,52,118,334.4516129,74.87922705,81.17647059,50.78431373,magenta,medium
Magenta ,208,65,126,334.4055944,68.75,81.56862745,53.52941176,magenta,medium
Deep mauve ,212,115,212,300,45.75471698,83.1372549,64.11764706,magenta,medium
Dogwood rose ,215,24,104,334.8691099,88.8372093,84.31372549,46.8627451,magenta,medium
Vivid cerise ,218,29,129,328.2539683,86.69724771,85.49019608,48.43137255,magenta,medium
Deep cerise ,218,50,135,329.6428571,77.06422018,85.49019608,52.54901961,magenta,medium
Orchid ,218,112,214,302.2641509,48.62385321,85.49019608,64.70588235,magenta,medium
Pale red-violet ,219,112,147,340.3738318,48.85844749,85.88235294,64.90196078,magenta,medium
Fandango pink ,222,82,133,338.1428571,63.06306306,87.05882353,59.60784314,magenta,medium
China pink ,222,111,161,332.972973,50,87.05882353,65.29411765,magenta,medium
Barbie pink ,224,33,138,327.0157068,85.26785714,87.84313725,50.39215686,magenta,medium
Raspberry pink ,226,80,152,330.4109589,64.60176991,88.62745098,60,magenta,medium
Mexican pink ,228,0,124,327.3684211,100,89.41176471,44.70588235,magenta,medium
Dark pink ,231,84,128,342.0408163,63.63636364,90.58823529,61.76470588,magenta,medium
Cerise pink ,236,59,131,335.5932203,75,92.54901961,57.84313725,magenta,medium
Fashion fuchsia ,244,0,161,320.4098361,100,95.68627451,47.84313725,magenta,medium
French rose ,246,74,138,337.6744186,69.91869919,96.47058824,62.74509804,magenta,medium
Violet-red ,247,83,148,336.2195122,66.39676113,96.8627451,64.70588235,magenta,medium
Rose bonbon ,249,66,158,329.8360656,73.4939759,97.64705882,61.76470588,magenta,medium
Shocking pink ,252,15,192,315.1898734,94.04761905,98.82352941,52.35294118,magenta,medium
Strawberry ,252,90,141,341.1111111,64.28571429,98.82352941,67.05882353,magenta,medium
Persian rose ,254,40,162,325.7943925,84.2519685,99.60784314,57.64705882,magenta,medium
Purple pizzazz ,254,78,218,312.2727273,69.29133858,99.60784314,65.09803922,magenta,medium
Rose ,255,0,127,330.1176471,100,100,50,magenta,medium
Magenta ,255,0,144,326.1176471,100,100,50,magenta,medium
Fuchsia ,255,0,255,300,100,100,50,magenta,medium
Deep pink ,255,20,147,327.5744681,92.15686275,100,53.92156863,magenta,medium
Hot magenta ,255,29,206,313.0088496,88.62745098,100,55.68627451,magenta,medium
Razzle dazzle rose ,255,51,204,315,80,100,60,magenta,medium
Wild Strawberry ,255,67,164,329.0425532,73.7254902,100,63.1372549,magenta,medium
Magenta ,255,85,163,332.4705882,66.66666667,100,66.66666667,magenta,medium
Rose pink ,255,102,204,320,60,100,70,magenta,medium
Lilac ,200,162,200,300,19,78.43137255,70.98039216,magenta,light
Thistle ,216,191,216,300,11.57407407,84.70588235,79.80392157,magenta,light
Queen pink ,232,204,215,336.4285714,12.06896552,90.98039216,85.49019608,magenta,light
Lavender magenta ,238,130,238,300,45.37815126,93.33333333,72.15686275,magenta,light
Orchid pink ,242,141,205,321.980198,41.73553719,94.90196078,75.09803922,magenta,light
Pale magenta ,249,132,229,310.2564103,46.98795181,97.64705882,74.70588235,magenta,light
Light fuchsia pink ,249,132,239,305.1282051,46.98795181,97.64705882,74.70588235,magenta,light
Lavender rose ,251,160,227,315.8241758,36.25498008,98.43137255,80.58823529,magenta,light
Hot pink ,255,105,180,330,58.82352941,100,70.58823529,magenta,light
Shocking pink ,255,111,255,300,56.47058824,100,71.76470588,magenta,light
Fuchsia pink ,255,119,255,300,53.33333333,100,73.33333333,magenta,light
Shampoo ,255,207,241,317.5,18.82352941,100,90.58823529,magenta,light
Pink lace ,255,221,244,319.4117647,13.33333333,100,93.33333333,magenta,light
Patriarch ,128,0,128,300,100,50.19607843,25.09803922,magenta,dark
Mardi Gras ,136,0,137,299.5620438,100,53.7254902,26.8627451,magenta,dark
Dark magenta ,139,0,139,300,100,54.50980392,27.25490196,magenta,dark
Flirt ,162,0,109,319.6296296,100,63.52941176,31.76470588,magenta,dark
Jazzberry jam ,165,11,94,327.6623377,93.33333333,64.70588235,34.50980392,magenta,dark
Sienna ,160,82,45,19.30434783,71.875,62.74509804,40.19607843,orange,medium
Light brown ,181,101,29,28.42105263,83.97790055,70.98039216,41.17647059,orange,medium
Liver ,184,109,41,28.53146853,77.7173913,72.15686275,44.11764706,orange,medium
Copper ,184,115,51,28.87218045,72.2826087,72.15686275,46.07843137,orange,medium
Ruddy brown ,187,101,40,24.89795918,78.60962567,73.33333333,44.50980392,orange,medium
Ochre ,204,119,34,30,83.33333333,80,46.66666667,orange,medium
Lemon curry ,204,160,29,44.91428571,85.78431373,80,45.68627451,orange,medium
Bronze ,205,127,50,29.80645161,75.6097561,80.39215686,50,orange,medium
Peru ,205,133,63,29.57746479,69.26829268,80.39215686,52.54901961,orange,medium
Chocolate ,210,105,30,25,85.71428571,82.35294118,47.05882353,orange,medium
Gold ,212,175,55,45.85987261,74.05660377,83.1372549,52.35294118,orange,medium
Wild orchid ,215,122,2,33.8028169,99.06976744,84.31372549,42.54901961,orange,medium
Persian orange ,217,144,88,26.04651163,59.44700461,85.09803922,59.80392157,orange,medium
Copper ,218,138,103,18.26086957,52.75229358,85.49019608,62.94117647,orange,medium
Harvest gold ,218,145,0,39.90825688,100,85.49019608,42.74509804,orange,medium
Goldenrod ,218,165,32,42.90322581,85.32110092,85.49019608,49.01960784,orange,medium
Tiger's eye ,224,141,60,29.63414634,73.21428571,87.84313725,55.68627451,orange,medium
Earth yellow ,225,169,95,34.15384615,57.77777778,88.23529412,62.74509804,orange,medium
Urobilin ,225,173,33,43.75,85.33333333,88.23529412,50.58823529,orange,medium
Terra cotta ,226,114,91,10.22222222,59.73451327,88.62745098,62.15686275,orange,medium
Indian yellow ,227,168,87,34.71428571,61.67400881,89.01960784,61.56862745,orange,medium
Sunray ,227,171,87,36,61.67400881,89.01960784,61.56862745,orange,medium
Fulvous ,228,132,0,34.73684211,100,89.41176471,44.70588235,orange,medium
Gamboge ,228,155,15,39.43661972,93.42105263,89.41176471,47.64705882,orange,medium
Meat brown ,229,183,59,43.76470588,74.23580786,89.80392157,56.47058824,orange,medium
Burnt sienna ,233,116,81,13.81578947,65.2360515,91.37254902,61.56862745,orange,medium
Dark salmon ,233,150,122,15.13513514,47.63948498,91.37254902,69.60784314,orange,medium
Persimmon ,236,88,0,22.37288136,100,92.54901961,46.2745098,orange,medium
Cadmium orange ,237,135,45,28.125,81.01265823,92.94117647,55.29411765,orange,medium
Carrot orange ,237,145,33,32.94117647,86.07594937,92.94117647,52.94117647,orange,medium
Tangerine ,242,133,0,32.97520661,100,94.90196078,47.45098039,orange,medium
Sandy brown ,244,164,96,27.56756757,60.6557377,95.68627451,66.66666667,orange,medium
University of Tennessee Orange ,247,127,0,30.85020243,100,96.8627451,48.43137255,orange,medium
Orange ,251,153,2,36.38554217,99.20318725,98.43137255,49.60784314,orange,medium
Rajah ,251,171,96,29.03225806,61.75298805,98.43137255,68.03921569,orange,medium
Bittersweet ,254,111,94,6.375,62.99212598,99.60784314,68.23529412,orange,medium
Safety orange (blaze orange) ,255,103,0,24.23529412,100,100,50,orange,medium
Pastel red ,255,105,97,3.037974684,61.96078431,100,69.01960784,orange,medium
Outrageous Orange ,255,110,74,11.93370166,70.98039216,100,64.50980392,orange,medium
Pumpkin ,255,117,24,24.15584416,90.58823529,100,54.70588235,orange,medium
Orange ,255,117,56,18.3919598,78.03921569,100,60.98039216,orange,medium
SAE/ECE Amber ,255,126,0,29.64705882,100,100,50,orange,medium
Orange ,255,127,0,29.88235294,100,100,50,orange,medium
Coral ,255,127,80,16.11428571,68.62745098,100,65.68627451,orange,medium
Mango Tango ,255,130,67,20.10638298,73.7254902,100,63.1372549,orange,medium
Dark orange ,255,140,0,32.94117647,100,100,50,orange,medium
Princeton orange ,255,143,0,33.64705882,100,100,50,orange,medium
Deep saffron ,255,153,51,30,80,100,60,orange,medium
Atomic tangerine ,255,153,102,20,60,100,70,orange,medium
Orange peel ,255,159,0,37.41176471,100,100,50,orange,medium
Light salmon ,255,160,122,17.14285714,52.15686275,100,73.92156863,orange,medium
Vivid tangerine ,255,160,137,11.69491525,46.2745098,100,76.8627451,orange,medium
Neon Carrot ,255,163,67,30.63829787,73.7254902,100,63.1372549,orange,medium
Orange ,255,165,0,38.82352941,100,100,50,orange,medium
Chrome yellow ,255,167,0,39.29411765,100,100,50,orange,medium
Dark tangerine ,255,168,18,37.97468354,92.94117647,100,53.52941176,orange,medium
Yellow Orange ,255,174,66,34.28571429,74.11764706,100,62.94117647,orange,medium
Pastel orange ,255,179,71,35.2173913,72.15686275,100,63.92156863,orange,medium
Fawn ,229,170,112,29.74358974,51.09170306,89.80392157,66.8627451,orange,light
Mellow apricot ,248,184,120,30,51.61290323,97.25490196,72.15686275,orange,light
Apricot ,251,206,177,23.51351351,29.48207171,98.43137255,83.92156863,orange,light
Light apricot ,253,213,177,28.42105263,30.03952569,99.21568627,84.31372549,orange,light
Topaz ,255,200,124,34.80916031,51.37254902,100,74.31372549,orange,light
Deep peach ,255,203,164,25.71428571,35.68627451,100,82.15686275,orange,light
Peach-orange ,255,204,153,30,40,100,80,orange,light
Rust ,183,65,14,18.10650888,92.34972678,71.76470588,38.62745098,orange,dark
Mahogany ,192,64,0,20,100,75.29411765,37.64705882,orange,dark
Alloy orange ,196,98,16,27.33333333,91.83673469,76.8627451,41.56862745,orange,dark
Sinopia ,203,65,11,16.875,94.58128079,79.60784314,41.96078431,orange,dark
Copper red ,203,109,81,13.7704918,60.09852217,79.60784314,55.68627451,orange,dark
Burnt orange ,204,85,0,25,100,80,40,orange,dark
Tenn_ ,205,87,0,25.46341463,100,80.39215686,40.19607843,orange,dark
Dark coral ,205,91,69,9.705882353,66.34146341,80.39215686,53.7254902,orange,dark
Medium vermilion ,217,96,59,14.05063291,72.81105991,85.09803922,54.11764706,orange,dark
Flame ,226,88,34,16.875,84.95575221,88.62745098,50.98039216,orange,dark
Spanish orange ,232,97,0,25.0862069,100,90.98039216,45.49019608,orange,dark
Deep carrot orange ,233,105,44,19.36507937,81.11587983,91.37254902,54.31372549,orange,dark
Tangelo ,249,77,0,18.55421687,100,97.64705882,48.82352941,orange,dark
Orioles orange ,251,79,20,15.32467532,92.03187251,98.43137255,53.1372549,orange,dark
Willpower orange ,253,88,0,20.86956522,100,99.21568627,49.60784314,orange,dark
Sunset orange ,253,94,83,3.882352941,67.19367589,99.21568627,65.88235294,orange,dark
Giants orange ,254,90,29,16.26666667,88.58267717,99.60784314,55.49019608,orange,dark
Orange-red ,255,69,0,16.23529412,100,100,50,orange,dark
International orange ,255,79,0,18.58823529,100,100,50,orange,dark
Orange ,255,88,0,20.70588235,100,100,50,orange,dark
Portland Orange ,255,90,54,10.74626866,78.82352941,100,60.58823529,orange,dark
Tomato ,255,99,71,9.130434783,72.15686275,100,63.92156863,orange,dark
Jelly Bean ,218,97,78,8.142857143,64.22018349,85.49019608,58.03921569,orange',medium
Classic rose ,251,204,231,325.5319149,18.7250996,98.43137255,89.21568627,purple,very light
Persian indigo ,50,18,122,258.4615385,85.24590164,47.84313725,27.45098039,purple,very dark
Dark sienna ,60,20,20,0,66.66666667,23.52941176,15.68627451,purple,very dark
Black bean ,61,12,2,10.16949153,96.72131148,23.92156863,12.35294118,purple,very dark
Liberty ,84,90,167,235.6626506,49.7005988,65.49019608,49.21568627,purple,medium
Iris ,90,79,207,245.15625,61.83574879,81.17647059,56.07843137,purple,medium
Majorelle Blue ,96,80,220,246.8571429,63.63636364,86.2745098,58.82352941,purple,medium
Dark blue-gray ,102,102,153,240,33.33333333,60,50,purple,medium
Grape ,106,45,168,269.7560976,73.21428571,65.88235294,41.76470588,purple,medium
Slate blue ,106,90,205,248.3478261,56.09756098,80.39215686,57.84313725,purple,medium
Indigo ,111,0,255,266.1176471,100,100,50,purple,medium
Dark lavender ,115,79,150,270.4225352,47.33333333,58.82352941,44.90196078,purple,medium
Toolbox ,116,108,192,245.7142857,43.75,75.29411765,58.82352941,purple,medium
Rhythm ,119,118,150,241.875,21.33333333,58.82352941,52.54901961,purple,medium
Royal purple ,120,81,169,266.5909091,52.07100592,66.2745098,49.01960784,purple,medium
Medium slate blue ,123,104,238,248.5074627,56.30252101,93.33333333,67.05882353,purple,medium
Violet ,127,0,255,269.8823529,100,100,50,purple,medium
Chinese violet ,133,96,136,295.5,29.41176471,53.33333333,45.49019608,purple,medium
French lilac ,134,96,142,289.5652174,32.3943662,55.68627451,46.66666667,purple,medium
French violet ,136,6,206,279,97.08737864,80.78431373,41.56862745,purple,medium
Ube ,136,120,195,252.8,38.46153846,76.47058824,61.76470588,purple,medium
Blue Violet ,138,43,226,271.147541,80.97345133,88.62745098,52.74509804,purple,medium
Twilight lavender ,138,73,107,328.6153846,47.10144928,54.11764706,41.37254902,purple,medium
Electric violet ,143,0,255,273.6470588,100,100,50,purple,medium
Ceil ,146,161,207,225.2459016,29.46859903,81.17647059,69.21568627,purple,medium
Medium purple ,147,112,219,259.6261682,48.85844749,85.88235294,64.90196078,purple,medium
Dark violet ,148,0,211,282.0853081,100,82.74509804,41.37254902,purple,medium
Lavender indigo ,148,87,235,264.7297297,62.9787234,92.15686275,63.1372549,purple,medium
Dark pastel purple ,150,111,214,262.7184466,48.13084112,83.92156863,63.7254902,purple,medium
Purple mountain majesty ,150,120,182,269.0322581,34.06593407,71.37254902,59.21568627,purple,medium
Lavender purple ,150,123,182,267.4576271,32.41758242,71.37254902,59.80392157,purple,medium
Dark orchid ,153,50,204,280.1298701,75.49019608,80,49.80392157,purple,medium
Deep lilac ,153,85,187,280,54.54545455,73.33333333,53.33333333,purple,medium
Amethyst ,153,102,204,270,50,80,60,purple,medium
Purpureus ,154,78,174,287.5,55.17241379,68.23529412,49.41176471,purple,medium
Vivid violet ,159,0,255,277.4117647,100,100,50,purple,medium
Magenta haze ,159,69,118,327.3333333,56.60377358,62.35294118,44.70588235,purple,medium
Purple ,160,32,240,276.9230769,86.66666667,94.11764706,53.33333333,purple,medium
Rich lavender ,167,107,207,276,48.30917874,81.17647059,61.56862745,purple,medium
China rose ,168,81,110,340,51.78571429,65.88235294,48.82352941,purple,medium
Medium ruby ,170,64,105,336.7924528,62.35294118,66.66666667,45.88235294,purple,medium
Rich lilac ,182,102,210,284.4444444,51.42857143,82.35294118,61.17647059,purple,medium
Medium orchid ,186,85,211,288.0952381,59.71563981,82.74509804,58.03921569,purple,medium
Electric purple ,191,0,255,284.9411765,100,100,50,purple,medium
Vivid orchid ,204,0,255,288,100,100,50,purple,medium
Super pink ,207,107,169,322.8,48.30917874,81.17647059,61.56862745,purple,medium
Sky magenta ,207,113,175,320.4255319,45.41062802,81.17647059,62.74509804,purple,medium
Phlox ,223,0,255,292.4705882,100,100,50,purple,medium
Blue Bell ,162,162,208,240,22.11538462,81.56862745,72.54901961,purple,light
Wild blue yonder ,162,173,208,225.6521739,22.11538462,81.56862745,72.54901961,purple,light
Light pastel purple ,177,156,217,260.6557377,28.11059908,85.09803922,73.1372549,purple,light
African purple ,178,132,190,287.5862069,30.52631579,74.50980392,63.1372549,purple,light
Lavender ,181,126,220,275.106383,42.72727273,86.2745098,67.84313725,purple,light
Bright lavender ,191,148,228,272.25,35.0877193,89.41176471,73.7254902,purple,light
Wisteria ,201,160,220,281,27.27272727,86.2745098,74.50980392,purple,light
Lavender blue ,204,204,255,240,20,100,90,purple,light
Soap ,206,200,239,249.2307692,16.31799163,93.7254902,86.07843137,purple,light
Bright ube ,209,159,232,281.0958904,31.46551724,90.98039216,76.66666667,purple,light
Light medium orchid ,211,155,203,308.5714286,26.54028436,82.74509804,71.76470588,purple,light
Amaranth pink ,214,156,187,327.9310345,27.10280374,83.92156863,72.54901961,purple,light
Languid lavender ,214,202,221,277.8947368,8.597285068,86.66666667,82.94117647,purple,light
Pink lavender ,216,178,209,311.0526316,17.59259259,84.70588235,77.25490196,purple,light
Pale lavender ,220,208,255,255.3191489,18.43137255,100,90.78431373,purple,light
Medium lavender magenta ,221,160,221,300,27.60180995,86.66666667,74.70588235,purple,light
Heliotrope ,223,115,255,286.2857143,54.90196078,100,72.54901961,purple,light
Mauve ,224,176,255,276.4556962,30.98039216,100,84.50980392,purple,light
Dust storm ,229,204,201,6.428571429,12.22707424,89.80392157,84.31372549,purple,light
Light orchid ,230,168,215,314.516129,26.95652174,90.19607843,78.03921569,purple,light
Rich brilliant lavender ,241,167,254,291.0344828,34.2519685,99.60784314,82.54901961,purple,light
Brilliant lavender ,244,187,255,290.2941176,26.66666667,100,86.66666667,purple,light
Dark slate blue ,72,61,139,248.4615385,56.11510791,54.50980392,39.21568627,purple,dark
Indigo ,75,0,130,274.6153846,100,50.98039216,25.49019608,purple,dark
Spanish violet ,76,40,130,264,69.23076923,50.98039216,33.33333333,purple,dark
Regalia ,82,45,128,266.746988,64.84375,50.19607843,33.92156863,purple,dark
English violet ,86,60,92,288.75,34.7826087,36.07843137,29.80392157,purple,dark
Cyber grape ,88,66,124,262.7586207,46.77419355,48.62745098,37.25490196,purple,dark
Imperial ,96,47,107,289,56.07476636,41.96078431,30.19607843,purple,dark
Halay� �be ,102,55,84,322.9787234,46.07843137,40,30.78431373,purple,dark
Old mauve ,103,49,71,335.5555556,52.42718447,40.39215686,29.80392157,purple,dark
Purple Heart ,105,53,156,270.2912621,66.02564103,61.17647059,40.98039216,purple,dark
Eminence ,108,48,130,283.902439,63.07692308,50.98039216,34.90196078,purple,dark
Catawba ,112,54,66,347.5862069,51.78571429,43.92156863,32.54901961,purple,dark
Pansy purple ,120,24,74,328.75,80,47.05882353,28.23529412,purple,dark
Violet ,134,1,175,285.862069,99.42857143,68.62745098,34.50980392,purple,dark
Boysenberry ,135,50,96,327.5294118,62.96296296,52.94117647,36.2745098,purple,dark
Quinacridone magenta ,142,58,89,337.8571429,59.15492958,55.68627451,39.21568627,purple,dark
Purple ,159,0,197,288.4263959,100,77.25490196,38.62745098,purple,dark
Vanilla ice ,243,217,223,346.1538462,10.69958848,95.29411765,90.19607843,red,very light
Baby pink ,244,194,194,0,20.49180328,95.68627451,85.88235294,red,very light
Spanish pink ,247,191,190,1.052631579,23.07692308,96.8627451,85.68627451,red,very light
Pale pink ,250,218,221,354.375,12.8,98.03921569,91.76470588,red,very light
Melon ,253,188,180,6.575342466,28.85375494,99.21568627,84.90196078,red,very light
Piggy pink ,253,221,230,343.125,12.64822134,99.21568627,92.94117647,red,very light
Light pink ,255,182,193,350.9589041,28.62745098,100,85.68627451,red,very light
Pink ,255,192,203,349.5238095,24.70588235,100,87.64705882,red,very light
Bubble gum ,255,193,204,349.3548387,24.31372549,100,87.84313725,red,very light
Lavender blush ,255,240,245,340,5.882352941,100,97.05882353,red,very light
Bulgarian rose ,72,6,7,359.0909091,91.66666667,28.23529412,15.29411765,red,very dark
French puce ,78,22,9,11.30434783,88.46153846,30.58823529,17.05882353,red,very dark
Dark scarlet ,86,3,25,344.0963855,96.51162791,33.7254902,17.45098039,red,very dark
Deep Taupe ,126,94,96,356.25,25.3968254,49.41176471,43.1372549,red,medium
Rose taupe ,144,93,93,0,35.41666667,56.47058824,46.47058824,red,medium
Smokey topaz ,147,61,65,357.2093023,58.50340136,57.64705882,40.78431373,red,medium
Copper rose ,153,102,102,0,33.33333333,60,50,red,medium
Mountbatten pink ,153,122,141,323.2258065,20.26143791,60,53.92156863,red,medium
Redwood ,164,90,82,5.853658537,50,64.31372549,48.23529412,red,medium
Red-brown ,165,42,42,0,74.54545455,64.70588235,40.58823529,red,medium
Deep puce ,169,92,104,350.6493506,45.56213018,66.2745098,51.17647059,red,medium
English red ,171,78,82,357.4193548,54.38596491,67.05882353,48.82352941,red,medium
Copper penny ,173,111,105,5.294117647,39.30635838,67.84313725,54.50980392,red,medium
Upsdell red ,174,32,41,356.1971831,81.6091954,68.23529412,40.39215686,red,medium
Medium carmine ,175,64,53,5.409836066,69.71428571,68.62745098,44.70588235,red,medium
Fire brick ,178,34,34,0,80.8988764,69.80392157,41.56862745,red,medium
Carnelian ,179,27,27,0,84.91620112,70.19607843,40.39215686,red,medium
Turkish rose ,181,114,129,346.5671642,37.01657459,70.98039216,57.84313725,red,medium
Rose gold ,183,110,121,350.9589041,39.89071038,71.76470588,57.45098039,red,medium
Deep chestnut ,185,78,72,3.185840708,61.08108108,72.54901961,50.39215686,red,medium
Rosy brown ,188,143,143,0,23.93617021,73.7254902,64.90196078,red,medium
Popstar ,190,79,98,349.7297297,58.42105263,74.50980392,52.74509804,red,medium
Bittersweet shimmer ,191,79,81,358.9285714,58.63874346,74.90196078,52.94117647,red,medium
International orange ,192,54,44,4.054054054,77.08333333,75.29411765,46.2745098,red,medium
Old rose ,192,128,129,359.0625,33.33333333,75.29411765,62.74509804,red,medium
Rose red ,194,30,86,339.5121951,84.53608247,76.07843137,43.92156863,red,medium
Dark pastel red ,194,59,34,9.375,82.4742268,76.07843137,44.70588235,red,medium
Pictorial carmine ,195,11,78,338.1521739,94.35897436,76.47058824,40.39215686,red,medium
Bright maroon ,195,33,72,345.5555556,83.07692308,76.47058824,44.70588235,red,medium
Cardinal ,196,30,58,349.8795181,84.69387755,76.8627451,44.31372549,red,medium
French raspberry ,199,44,72,349.1612903,77.88944724,78.03921569,47.64705882,red,medium
Venetian red ,200,8,21,355.9375,96,78.43137255,40.78431373,red,medium
Smitten ,200,65,134,329.3333333,67.5,78.43137255,51.96078431,red,medium
Cedar Chest ,201,90,73,7.96875,63.68159204,78.82352941,53.7254902,red,medium
Brick red ,203,65,84,351.7391304,67.98029557,79.60784314,52.54901961,red,medium
