Office Equipment,"Companies in this industry manufacture office furniture, and office and store fixtures. Major US companies include Herman Miller, HNI Corporation, Knoll, Krueger International, and Steelcase.  Demand for office and business furniture and fixtures is driven by the health of the US economy, corporate profits, and commercial office construction and vacancy rates. The profitability of individual companies is closely linked to volume, since many costs are fixed. Large companies enjoy economies of scale in manufacturing and distribution. Small companies can compete effectively if they produce specialty items or products with high-quality workmanship that can sell for a premium price. The US industry is concentrated: the top 50 companies account for about 50 percent of industry revenue. Major product categories include nonwood office furniture (35 percent of industry revenue); showcases, partitions, shelving, and lockers (30 percent); custom architectural woodwork and millwork (25 percent); and wooden office furniture (10 percent). Specific office and business furniture products include wood and non-wood desks, chairs, tables, filing cabinets and other storage systems, and office panel systems and partitions (cubicles). Custom architectural woodwork and millwork includes custom designed display fixtures, wall paneling, shelving, and sales and reception counters. ",http://www.hoovers.com/industry-facts.office-furniture-fixtures-equipment-manufacturing.1190.html 
Oil & Gas,"Companies in this industry develop and operate fields to extract crude oil and natural gas. Major companies include Apache, ConocoPhillips, and Exxon Mobil (all based in the US), as well as BP (the UK), LUKOIL and Tatneft (Russia), National Iranian Oil Company, PETROBRAS (Brazil), Royal Dutch Shell (the Netherlands), and Saudi Aramco (Saudi Arabia). Demand is driven by economic activity, population growth, and energy efficiency for residential, industrial, and transportation uses of oil and gas. Profitability of individual companies is driven by the success rate of new wells drilled and the ability to increase production from existing wells. Large companies benefit from greater access to capital, which enhances their ability to secure drilling rights and acquire smaller companies. Small companies compete by focusing on, and developing expertise in, a few geographic areas. 
Major products of the oil and gas exploration and production industry are crude oil and natural gas; each accounts for about half of industry revenue. About 20 percent of US petroleum production comes from offshore wells and 80 percent from land-based wells. About 5 percent of US natural gas production comes from offshore wells.
",http://www.hoovers.com/industry-facts.oil-gas-exploration-production.1284.html
Packaging & Containers,"Companies in this industry manufacture a wide variety of goods; major product groups include food and beverages, chemicals, transportation equipment, and computers and electronics. Major companies include Boeing, Caterpillar, DuPont, Ford, GE, GM, Hewlett-Packard, IBM, Procter & Gamble, Pfizer, and Tyson Foods (all based in the US); Nestlé (Switzerland), Sanofi (France), Siemens (Germany), and Toyota Motor (Japan). Demand ultimately depends on consumer spending. The profitability of individual companies depends on efficient production and distribution. Large companies often have large economies of scale in purchasing, production, and marketing. Small companies can compete effectively by producing specialized products. The US manufacturing sector is fragmented: the largest 50 companies account for less than half of overall sales. Food and beverages account for about 15 percent of US manufacturing revenues; chemicals, for 14 percent, transportation equipment (automobiles, planes, and railroad equipment), 13 percent; and computers and electronics 6 percent. Other major segments include machinery and products made of metal, plastic, and paper.",http://www.hoovers.com/industry-facts.manufacturing-sector.1388.html 
Pharmaceuticals,"Companies in this industry manufacture and process pharmaceutical products. Major companies include Abbott, Bristol-Myers Squibb, Eli Lilly, Johnson & Johnson, and Pfizer (all based in the US); Bayer (Germany); GlaxoSmithKline (UK); Novartis and Roche Holding (Switzerland); and Sanofi (France). Demand for pharmaceuticals is driven by the desire to cure illness and disease. The profitability of individual companies depends on their ability to discover and market new drugs. Large companies benefit from their economies of scale in research, manufacturing, and marketing. Small companies can compete effectively by specializing in drugs that target one or two specific ailments. The US industry is highly concentrated: the 50 largest companies account for more than 80 percent of revenue. Drugs are chemicals with beneficial biological activity. Modern drug development is an outgrowth of recent research into the specific causes of illness and disease, coupled with advances in chemistry and industrial technology that allow scientists to manufacture chemicals to improve these conditions. The explosion of scientific knowledge about human biology in the past 40 years, and in particular, the discovery that the chemistry of proteins is involved in many illnesses and diseases, has provided a wide array of protein ""targets"" for drugs to act on. ",http://www.hoovers.com/industry-facts.pharmaceutical-manufacturing.1486.html
Pipelines,"Companies in this industry operate pipelines used to transport natural gas from processing plants to local distribution systems. This industry does not include companies that distribute natural gas to consumers. Industries in the Pipeline Transportation subsector use transmission pipelines to transport products, such as crude oil, natural gas, refined petroleum products, and slurry. Industries are identified based on the products transported (i.e., pipeline transportation of crude oil, natural gas, refined petroleum products, and other products).  The Pipeline Transportation of Natural Gas industry includes the storage of natural gas because the storage is usually done by the pipeline establishment and because a pipeline is inherently a network in which all the nodes are interdependent.",http://www.bls.gov/iag/tgs/iag486.htm 
Real Estate,"Companies in this industry buy, rent, or lease real estate, manage residential, commercial, and industrial properties, and provide other real estate related services, including appraisals. Major companies include CBRE Group, Long & Foster, Realogy, and Simon Property Group (all based in the US), as well as Mitsui Fudosan (Japan), Savills (UK), and Westfield Group (Australia).
Demand is driven by population growth, personal income, employment rates, interest rates, and access to capital. The profitability of individual companies depends on property values and demand, which are both impacted by general economic conditions. Real estate companies also rely on the supply of investment capital. Large companies have competitive advantages based on their financial resources and broad geographic reach. Small companies can compete effectively by focusing on local or regional markets. The US industry is highly fragmented: the top 50 companies account for about 20 percent of revenue. Major products and services are property and investment management, brokerage services, leasing, valuations, and research. Clients include property owners, investors, home buyers, and renters. Real estate companies typically specialize in either residential or commercial properties.
",http://www.hoovers.com/industry-facts.real-estate.1498.html
Retail,"Companies in this sector sell a wide range of products to consumers and businesses, from food and apparel to hardware, household goods, and office supplies. Major companies include Wal-Mart, Home Depot, Kroger, Costco, and Target (all based in the US), as well as Carrefour (France), Metro (Germany), Tesco (France), Schwarz Group (Germany), and Aldi Einkauf (Germany).  Personal income, consumer confidence, and interest rates drive demand. The profitability of individual companies depends on efficient supply chain management and effective merchandising and marketing. Large companies have advantages in purchasing, distribution, and marketing. Small companies can compete effectively by selling unique merchandise, providing superior customer service, offering a distinctive shopping experience, or serving a local market. Major components of the retail sector include sellers of motor vehicles (17 percent of overall retail sales), food and beverages (14 percent), drugs and cosmetics (10 percent each), fuel (9 percent), and women's clothes (4 percent).",http://www.hoovers.com/industry-facts.retail-sector.1518.html
Semiconductors,"Companies in this industry make semiconductors (computer chips) and other components used in electronic devices. Major companies include Intel, Micron Technology, and Texas Instruments (all based in the US), along with Samsung Electronics (South Korea), Sharp Corporation (Japan), and Flextronics International (Singapore).  The industry depends highly on demand from the computer industry and makers of telecommunications products such as cell phones, which can vary sharply from year to year. Companies can be successful producing standard parts at low cost or by producing highly specialized components. Small companies can compete effectively with large ones by producing specialized products or developing new applications. Technological expertise is extremely important. The US industry is concentrated: the 50 largest companies generate about 65 percent of revenue. Major products include semiconductors (computer chips), which account for about 65 percent of industry revenue; printed circuit assemblies (15 percent); and components such as electronic connectors.",http://www.hoovers.com/industry-facts.semiconductorelectronic-component-manufacturing.1859.html 
Shipbuilding,"Companies in this industry build and repair barges, cargo ships, naval vessels, and passenger ships, as well as platforms used for oil and gas drilling and production. Major companies include Huntington Ingalls and the shipbuilding division of General Dynamics (both based in the US), along with Hyundai Heavy Industries, Daewoo Shipbuilding & Marine Engineering, and Samsung Heavy Industries (South Korea); China Shipbuilding Industry Corporation (CSIC), and China State Shipbuilding Corporation; and Mitsubishi Heavy Industries (Japan).  Demand for military shipbuilding is largely determined by military budgets. Commercial shipbuilding demand is determined by international and domestic trade, the health of the global economy, and rate of fleet replacement due to age or obsolescence. Small companies usually specialize in building and repair of small commercial vessels. Large companies tend to offer a wide range of building and repair services for both commercial and military vessels, and enjoy economies of scale in purchasing, design, and manufacturing. The US industry is highly concentrated: the largest 50 companies account for about 90 percent of revenue. Revenue is generated by the design and construction of new commercial and military vessels, and the renovation and repair of existing ships. Commercial products include tankers, passenger vessels and cruise ships, barges, bulk carriers, and containerships. Military products include aircraft carriers, attack submarines, transport and ammunition ships, cruisers, destroyers, amphibious assault ships, and mine hunters. ",http://www.hoovers.com/industry-facts.shipbuilding-repairing.1975.ht
Software,"Companies in this industry design and publish computer software. Major companies include US-based Activision Blizzard, IBM, Microsoft, Oracle, and Symantec, as well as Nintendo (Japan), The Sage Group (UK), and SAP (Germany).  The US economy heavily influences business spending for software products. The success of packaged-software companies depends on technical expertise and effective marketing. Small software companies compete mainly by targeting niche markets or developing new technology. Many small companies form alliances with larger ones to market their products. The US software industry is concentrated: the 50 largest companies generate about 70 percent of revenue. Major software categories include system software, such as operating systems (40 percent of revenue), and application software, such as enterprise and accounting software and office suites (about 35 percent of revenue). Packaged software products are generally programs that can be installed and operated by the customer with little or no assistance. Computer programs are a series of instructions to a computer, written as sentences in a variety of computer languages. Each sentence is called a line of code. A complicated software application may contain hundreds of thousands (even millions) of lines of code, usually produced in chunks (modules or subroutines) that work together. Inevitably, such complicated, lengthy programs contain errors, or bugs. ",http://www.hoovers.com/industry-facts.computer-software.1121.html 
Storage/ Warehousing,"Companies in this industry operate facilities to store goods and may provide related logistics services. Major companies, all of which operate internationally, include CEVA Logistics (UK), DHL (Germany), GENCO (US), Mitsubishi Logistics (Japan), and UPS Supply Chain Solutions (US).
Demand is driven by the flow of goods through the US economy. The profitability of individual companies depends on efficiency of operations. Large companies can win business from major customers by operating in multiple locations and by offering wider ranges of services. Small companies can compete effectively by specializing in particular industries or local markets. The industry is fragmented: the 50 largest US companies generate about 40 percent of revenue.
Major services include general warehousing (about 70 percent of industry revenue) and refrigerated warehousing (15 percent). Other services include records storage and farm products storage. Many operators provide contract warehousing services, in which a warehouse is dedicated to a single major customer. Others offer public warehousing services, in which warehouse facilities are shared by customers too small to require dedicated facilities.
",http://www.hoovers.com/industry-facts.warehousing-storage.1609.html
Telecommunication,"Companies in this industry operate or provide access to facilities for voice, data, text, sound, and video transmission through wired, wireless, or satellite networks. Major companies include US-based AT&T, Verizon Communications, and Comcast, as well as Japan's Nippon Telegraph and Telephone Corporation, Spanish firm Telefónica, and China Mobile. Demand is driven by technological innovation and by growth in business activity and consumer spending. The profitability of individual companies depends on efficient operations and good marketing. Large companies enjoy economies of scale in providing a highly automated service to large numbers of customers and in building and maintaining networks. Smaller companies can compete effectively by focusing on underserved markets or by providing specialty services. The US industry is highly concentrated: the 50 largest companies generate about 90 percent of revenue.
Major source of revenue are wireline services (about 55 percent of industry revenue) and wireless services (about 40 percent of industry revenue). Other services include satellite telecommunications.
",http://www.hoovers.com/industry-facts.telecommunications-services.1577.html
Textiles,"Companies in this industry operate mills that produce textiles and textile products from natural and synthetic materials. Major companies include Guilford Mills, International Textile Group, Mohawk Industries, Unifi, and WL Gore & Associates, (all based in the US), along with Hyosung (South Korea), Toray Industries (Japan), and Weiqiao Textile (China). Demand is driven by the domestic apparel industry and consumer demand for home furnishings like carpets, furniture, and curtains. The profitability of individual companies depends on efficient operations. Large companies have economies of scale in production for high-volume items. Small companies can compete successfully by producing specialized textiles. The US industry is concentrated: the 50 largest companies generate about 60 percent of revenue. Major products are yarns and threads, fabrics, carpets, and curtains. The industry produces yarns and threads out of natural (wool and cotton) and synthetic (plastics) materials. Yarns and thread are used to produce fabrics that are woven or knit, finish fabrics by dyeing or coating them, and make fabrics into simple finished consumer products like rugs, carpets, curtains, linens, and textile bags. Carpets and rugs account for about 16 percent of US industry revenue; nonwoven fabrics, 15 percent; broadwoven fabrics, 9 percent; and yarn products, 8 percent.",http://www.hoovers.com/industry-facts.textile-manufacturing.1407.html
Toys/ Games/ Hobbies,"Companies in this industry manufacture electronic and nonelectronic toys and games. Major companies include Mattel, Hasbro, and MGA Entertainment (all based in the US), along with LEGO (Denmark), Namco Bandai (Japan), Sanrio (Japan), and Steiff (Germany), as well as the gaming hardware divisions of Microsoft, Nintendo, and Sony.  Growth in the population of children age 12 and younger drives demand for toys; demand for electronic gaming products is driven by personal income and product innovation. The profitability of individual companies depends on identifying market trends and marketing effectively. Large companies can offer a wide selection of toys, and they have scale advantages in purchasing, manufacturing, distributing, selling, and marketing. Small companies compete effectively by specializing in a product segment or by responding faster to market trends. The US industry is highly concentrated: the top 50 companies generate about 75 percent of revenue. Major product segments include nonelectronic toys (transportation toys and sets); electronic toys and games (video game consoles, excluding game cartridges and software); children's vehicles (scooters, wagons, excluding bikes); model and collector sets; and nonelectronic games and puzzles. Other products include dolls; stuffed animals (also known as ""plush""); action figures; and doll clothing, accessories, and playsets. ",http://www.hoovers.com/industry-facts.toy-game-manufacturing.1207.html 
Transportation,"Companies in this industry provide air, rail, truck, and waterborne transportation; transit and ground passenger, pipeline, postal, courier and messenger transportation services; and warehousing and storage services. Major companies include Union Pacific, United Continental, UPS, US Postal Service, and YRC (all based in the US), as well as AP Moller Maersk (Denmark), Deutsche Lufthansa and Deutsche Post (Germany), and East Japan Railway and NYK Line (Japan).
Transportation services companies depend highly on the health of the global economy, which affects manufacturing output, commodity trade, consumer and business spending, and business and leisure travel activity. Because many costs are fixed, the profitability of individual companies is determined by efficient operations and on favorable fuel and labor costs. Large companies enjoy economies of scale in purchasing and the ability to provide more extensive services. Small companies can compete by serving local or regional areas. The US industry is fragmented: the 50 largest firms generate about 40 percent of industry revenue. Major industries within the transportation services sector include airlines, trucking, railroads, waterborne transportation, transit and ground passenger transportation, and pipeline transportation. Other services include scenic and sightseeing transportation, transportation support activities such as air and water port operations, postal service, couriers and messengers, and warehousing and storage.
",http://www.hoovers.com/industry-facts.transportation-services-sector.1597.html
Trucking & Leasing,"Companies in this industry provide long-distance and local trucking, including truckload (TL) and less-than-truckload (LTL) services. Major companies include US-based Con-way, JB Hunt, Schneider National, Swift Transportation, and YRC Worldwide, as well as Hitachi Transport System and Seino Transportation (Japan), Norbert Dentressangle (France), Stobart Group (UK), and TransForce (Canada). Demand is driven by consumer spending and manufacturing output. The profitability of individual companies depends on efficient operations. Large companies have advantages in account relationships, bulk fuel purchasing, fleet size, and access to drivers. Small operations can compete effectively by providing quick turnaround, serving a local market, or transporting unusually sized goods. The US industry is fragmented: the 50 largest companies account for 40 percent of revenue.  General trucking services include long-distance (85 percent of industry revenue) and local (15 percent) trucking. These classifications can be subdivided into truckload (TL) and less-than-truckload (LTL) services.",http://www.hoovers.com/industry-facts.trucking.1622.html 
Water,"Companies in this industry operate water treatment and water supply systems; they also operate sewer systems and sewage treatment facilities. Major companies include American Water Works, Aqua America, and California Water Service (all based in the US), along with France-based global giants SUEZ Environnement and Veolia Environmement.  Demand depends on commercial and residential water needs, which are related to population growth and to the level of economic activity. The profitability of individual companies depends on efficiency of operations, because prices are fixed by public utility commissions (PUCs). Large companies have economies of scale in operations and the ability to raise capital for infrastructure improvements. Small companies can compete successfully through superior engineering or by serving smaller local markets. High barriers to entry, such as capital investments, make the industry somewhat resistant to competition; many companies operate as de facto monopolies.  Water services account for 70 percent of industry revenue, sewer services for 13 percent. Irrigation and other services account for the rest.",http://www.hoovers.com/industry-facts.water-sewer-utilities.1992.html
